Rank 	 Pose Confidence

1 	 1.1849873065948486
2 	 1.1250648498535156
3 	 1.1078211069107056
4 	 1.0692663192749023
5 	 0.9959673285484314
6 	 0.944555938243866
7 	 0.8857396245002747
8 	 0.8755143284797668
9 	 0.7433583736419678
10 	 0.6968678832054138
11 	 0.5819912552833557
12 	 0.3819860517978668
13 	 0.3277570903301239
14 	 0.24674680829048157
15 	 0.07137537747621536
16 	 -0.2636260688304901
17 	 -0.5117533206939697
18 	 -0.6328294277191162
19 	 -1.3558459281921387
20 	 -2.564847707748413
