original_smiles,generated_smiles,qed_score,tanimoto_similarity,min_sim_param,mw,logp,hba,hbd,tpsa,rotatable_bonds
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C)CN1CC2(CCN(CC(C)(C)c3ccccc3)CC2)CC1=O,0.8091829764685593,0.2602739726027397,0.1,342.52700000000016,3.934700000000003,2,0,23.55,5
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,COC(=O)C1CCC(NCCC(C)(C)c2ccccc2)CC1,0.8148286828560511,0.24285714285714285,0.1,303.4460000000001,3.6757000000000026,3,1,38.33,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,COCC1(C#N)CCN(C(=O)NCCC(C)(C)c2ccccc2)CC1,0.8615638123688591,0.352112676056338,0.1,343.47100000000006,3.316080000000002,3,1,65.36,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(C#N)CCN(c2cc(OC)c(F)cc2C(=O)N(C)C)CC1,0.7319094926215682,0.2948717948717949,0.1,377.41600000000017,2.2093800000000003,6,0,82.86999999999999,5
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCC(CC)(CN1CCC(C(=O)N(C)C)(c2ccccc2)CC1)c1ccccc1,0.6712901402249225,0.42857142857142855,0.1,392.58700000000016,4.866400000000005,2,0,23.550000000000004,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,N#CC(CCCN1CCC(C2(CO)CCC2)CC1)(c1ccccc1)c1ccccc1,0.6640545522354652,0.42424242424242425,0.1,402.58200000000005,5.151080000000005,3,1,47.260000000000005,8
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,COC(=O)C1CCN(CC[C@@](C(=O)N(C)C)(c2ccccc2)c2ccc(Cl)cc2)CC1,0.608200353512569,0.30666666666666664,0.1,442.9870000000002,3.9894000000000034,4,0,49.85,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,N#CC(C(=O)N1CCC(c2ncc(C(=O)O)s2)CC1)(c1ccccc1)c1ccccc1,0.657481430282726,0.26666666666666666,0.1,431.51700000000017,4.0571800000000025,5,1,94.29,5
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(C#N)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.6541457038044075,0.7592592592592593,0.1,401.5100000000001,4.055260000000004,5,0,77.12,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,N#CC1(c2ccccc2)CCN(CCCCOc2ccccc2)CC1,0.7040745892033612,0.34375,0.1,334.46299999999997,4.402980000000004,3,0,36.260000000000005,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.6810109709425134,0.631578947368421,0.4,376.5000000000001,4.161480000000004,4,0,53.33,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,C#CCC1(C(=O)OCC)CCN(CC(C)(C)Cc2ccccc2)CC1,0.5559230540141932,0.391304347826087,0.4,341.495,3.9239000000000033,3,0,29.54,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C)(C)OC(=O)N1CC2(CCN(S(=O)(=O)CCC(C#N)(c3ccccc3)c3ccccc3)CC2)C1,0.5698683360790833,0.4027777777777778,0.4,509.6720000000003,4.5490800000000045,5,0,90.71000000000001,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(C(=O)NCCC(C)(C)c2ccccc2)CC1,0.6603711457503066,0.5483870967741935,0.4,422.56900000000024,4.6608000000000045,3,1,58.64,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(C(=O)C(C#N)(c2ccccc2)C(F)(F)F)CC1,0.6504742212381749,0.6166666666666667,0.4,444.4530000000001,4.133780000000003,4,0,70.4,5
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(NCC(F)(F)c2ccccc2)CCC(C#N)(c2ccccc2)CC1,0.6695529433980998,0.4264705882352941,0.4,412.4800000000002,4.705480000000004,4,1,62.12,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(C#N)CCN(CCC(C)(C)C#N)CC1,0.7190666346599541,0.4745762711864407,0.4,277.36800000000005,2.09516,5,0,77.12,5
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C#N)(C(=O)N1CCC(C2CCOCC2)CC1)c1ccccc1,0.8572968203836476,0.2898550724637681,0.4,326.44,3.1330800000000023,3,0,53.33,3
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)CC1CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.6205839746296801,0.6101694915254238,0.4,390.5270000000001,4.551580000000004,4,0,53.33,8
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(C#N)CCN(CC(C#N)(c2ccccc2)c2ccccc2)CC1,0.7070304007628414,0.603448275862069,0.4,387.4830000000001,3.665160000000003,5,0,77.12,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,COC(=O)C1(c2ccccc2)CCN(CC(C#N)(c2ccccc2)c2ccccc2)CC1,0.5382839725410896,0.6428571428571429,0.7,424.5440000000001,4.703080000000004,4,0,53.33,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCC(C)(C)c2ccccc2)CC1,0.6375282709467963,0.7358490566037735,0.7,379.5440000000001,4.951200000000005,3,0,29.54,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)(c2ccccc2)c2ccccc2)CC1,0.5028056635363791,0.7358490566037735,0.7,443.5870000000001,4.909500000000005,4,1,49.769999999999996,8
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.42462078961600247,1.0,0.7,452.5980000000001,5.483280000000006,4,0,53.33,8
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCCC(C)(C)c2ccccc2)CC1,0.5669588863028581,0.6785714285714286,0.7,393.57100000000014,5.341300000000006,3,0,29.54,8
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCC(CC)(CN1CCC(C(=O)OC)(c2ccccc2)CC1)c1ccccc1,0.6375282709467962,0.5,0.7,379.54400000000015,4.951200000000005,3,0,29.540000000000003,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(C#N)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.6541457038044075,0.7592592592592593,0.7,401.5100000000001,4.055260000000004,5,0,77.12,7
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(C(=O)C(C#N)(c2ccccc2)c2ccccc2)CC1,0.5119142184550469,0.6491228070175439,0.7,452.55400000000014,4.619780000000005,4,0,70.4,6
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,COC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.48214286728996153,0.8076923076923077,0.7,438.57100000000014,5.093180000000005,4,0,53.33,7
