original_smiles,generated_smiles,qed_score,tanimoto_similarity,min_sim_param,mw,logp,hba,hbd,tpsa,rotatable_bonds
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,COc1nc(-c2cccs2)nc2cc(C)cc(C(=O)NN3N=C(C)CC3=O)c12,0.7325898493763412,0.35365853658536583,0.1,395.44400000000013,2.9283200000000003,7,1,96.78,4
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,COc1ccc(-c2nc(NN3C(=O)C(C)=C(F)C3=O)cc(C(F)(F)F)n2)cc1,0.6316462894134157,0.2857142857142857,0.1,396.3,3.1102000000000007,6,1,84.42,4
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CC1=CC(=O)N(Nc2nc(-c3ccccc3)nc3ccccc23)C(=O)C1,0.7377698877204187,0.37142857142857144,0.1,344.37400000000014,3.3289000000000017,5,1,75.19,3
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CCCN1N=C(C(=O)Nc2cccc(-c3ccc(OC)cc3)c2)CCC1=O,0.8485981477508353,0.20689655172413793,0.1,365.43300000000016,3.6891000000000025,4,1,71.0,6
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CC(C)C(=O)N1CCN(N=Cc2cn(C)nc2-c2cccs2)CC1,0.7990613090761202,0.21176470588235294,0.1,345.4720000000001,2.2827,6,0,53.730000000000004,4
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,COc1ccc(-c2nsc(NNC(=O)C3=C(C)OCC3=O)n2)cc1,0.6250158434386739,0.21176470588235294,0.1,346.3680000000001,1.5300999999999996,8,2,102.44000000000001,5
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,COc1ccc(-c2nc(NN3C(=O)CCC3=O)c3ccsc3n2)cc1,0.7254286274482012,0.38028169014084506,0.1,354.391,2.8428000000000013,7,1,84.42,4
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,O=C1CCC(=O)N1Nc1nc2ccccc2s1,0.8214740028541359,0.19718309859154928,0.1,247.27900000000002,1.7721999999999998,5,1,62.300000000000004,2
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CC[C@@]1(C)NC(=O)N(Nc2nc(-c3ccc(OC)s3)nc3ccccc23)C1=O,0.6406425437905453,0.35,0.1,397.4600000000001,3.4143000000000017,7,2,96.45000000000002,5
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CC1=NN(Nc2nn(-c3ccccc3)c3ccccc23)C(=O)C1,0.8089267835085941,0.189873417721519,0.1,305.3410000000001,2.9606000000000012,5,1,62.519999999999996,3
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,CC1=C(C)C(=O)N(Nc2nc(-c3ccccc3)nc3sccc23)C1=O,0.7329731279090242,0.36231884057971014,0.4,350.4030000000001,3.3904000000000014,6,1,75.19,3
COc1ccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c2c1,COc1ccc2nc(-c3cccs3)nc(NN3C(=O)CCC3=O)c2c1,0.7254286274482011,0.7288135593220338,0.4,354.39100000000025,2.8428000000000004,7,1,84.42000000000002,4
