original_smiles,generated_smiles,qed_score,tanimoto_similarity,min_sim_param,mw,logp,hba,hbd,tpsa,rotatable_bonds
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,O=C1CCC(c2ccc(-c3cc[nH]n3)cc2)=NN1,0.8381692775524365,0.1111111111111111,0.1,240.26600000000005,1.6907999999999999,3,2,70.14,2
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,CC(C)(/N=C/C1=CCNCC1)c1ccc(-c2ccc(Cl)cc2)o1,0.8164690432215798,0.1232876712328767,0.1,328.843,4.825600000000004,3,1,37.53,4
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,O=C(NCCC1=CCCC1)c1ccc(-c2ccco2)[nH]1,0.8167991704663138,0.12,0.1,270.332,3.504900000000002,2,2,58.03,5
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,CC(C)(/C=C/c1cnc[nH]1)c1ncc(-c2ccccc2)s1,0.7683145447292187,0.11267605633802817,0.1,295.411,4.524200000000003,3,1,41.57,4
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,O=C1N=CS/C1=C\c1ccc(-c2ccco2)cc1,0.7700338325358738,0.12121212121212122,0.1,255.298,3.5892000000000026,3,0,42.57,2
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,C1=C[C@H](/C=C\c2ccc(-c3cc[nH]c3)o2)CO1,0.8716614572453468,0.1323529411764706,0.1,227.26299999999998,3.4480000000000013,2,1,38.16,3
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,Cn1[nH]ccc1=NC(=O)/C=C/c1ccc(-c2ccccc2)o1,0.7546600064868428,0.20588235294117646,0.1,293.326,2.7539000000000007,3,1,63.29,3
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,C=CC[C@H](C)c1noc(-c2ccc[nH]2)n1,0.7771238539481482,0.2459016393442623,0.1,203.24500000000003,2.7443,3,1,54.71,4
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,O/C(=C\C1=CCOC1)c1ccc(-c2ccccc2)o1,0.8469616774153895,0.19672131147540983,0.1,254.28500000000003,3.802100000000002,3,1,42.6,3
C/C(=C1\C=CC=N1)c1ccc(-c2ccc[nH]2)o1,O=C(NCC1CC=CC1)c1ccc(-c2ccccc2)o1,0.859216620616001,0.1935483870967742,0.1,267.32800000000003,3.6426000000000025,2,1,42.24,4
