original_smiles,generated_smiles,qed_score,tanimoto_similarity,min_sim_param,mw,logp,hba,hbd,tpsa,rotatable_bonds
c1ccc([C@H]2CN3CCSC3=N2)cc1,CC[C@@H]1NC2=C(CCCC2)C(=O)N1Cc1ccccc1,0.9145803485899574,0.15,0.1,270.376,3.1826000000000016,2,1,32.34,3
c1ccc([C@H]2CN3CCSC3=N2)cc1,O=C1N[C@@H](c2ccccc2)[C@@H]2CCCN12,0.7409580422552013,0.2553191489361702,0.1,202.25699999999995,1.9153,1,1,32.34,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,C[C@H]1CSCCN1c1nc(N)c(-c2ccccc2)s1,0.9212919171967325,0.22807017543859648,0.1,291.445,3.3340000000000014,5,1,42.150000000000006,2
c1ccc([C@H]2CN3CCSC3=N2)cc1,O=C1[C@@H](c2ccccc2)NC(=S)N1CCC1CCCC1,0.8644255143780074,0.19642857142857142,0.1,288.41600000000005,3.024700000000002,2,1,32.34,4
c1ccc([C@H]2CN3CCSC3=N2)cc1,CSCC(=O)N[C@H](C)CCNC(=O)c1ccccc1,0.7986225765113544,0.11666666666666667,0.1,280.393,1.6741999999999995,3,2,58.2,7
c1ccc([C@H]2CN3CCSC3=N2)cc1,Clc1cccc(Cl)c1[C@H]1CSCCN1,0.8172779775969621,0.16,0.1,248.17799999999997,3.3709000000000024,2,1,12.03,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,S=C1SC[C@@H]2C[C@H](c3ccccc3)NN12,0.752493482269247,0.2653061224489796,0.1,236.36500000000007,2.3382999999999994,3,1,15.27,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,N#C[C@@]12CCC(=O)N1[C@@H](c1ccccc1)S2,0.7430313553175132,0.23076923076923078,0.1,230.29200000000003,2.27428,3,0,44.1,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,N=C1N[C@@H](C(=O)c2ccccc2)CS1,0.721071325460202,0.2,0.1,206.27,1.5090700000000004,3,2,52.95,2
c1ccc([C@H]2CN3CCSC3=N2)cc1,N[C@H](C=C(Cl)Cl)c1ccccc1,0.7831158708318987,0.13043478260869565,0.1,202.08400000000003,3.0054000000000007,1,1,26.02,2
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@H]2CSCCN2CN2CCSC3(CCC3)C2)cc1,0.830867385483831,0.23728813559322035,0.4,334.55400000000014,3.7055000000000025,4,0,6.48,3
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@@H]2CN(C3=NC4CCN(C4)S3)CCO2)cc1,0.7406527665907586,0.36538461538461536,0.4,289.404,2.152,5,0,28.07,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,S=C1N[C@@H](c2ccccc2)[C@H]2CSCCN12,0.766873381485729,0.28,0.4,250.39199999999997,2.0332,2,1,15.27,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,S=C1N2CC[C@@H](C2)N1Cc1ccccc1,0.6996516511036095,0.24489795918367346,0.4,218.32500000000002,1.8614,1,0,6.48,2
c1ccc([C@H]2CN3CCSC3=N2)cc1,Cc1ccccc1-c1nc2n(n1)NCCS2,0.8152137231878861,0.2037037037037037,0.4,232.312,1.9027199999999995,5,1,42.74,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,CC1CC2(C1)SC(N)=N[C@H]2c1ccccc1,0.8081199619052591,0.2916666666666667,0.4,232.35200000000003,2.9579000000000013,3,1,38.379999999999995,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc(C2=NN3CCSC[C@H]3C2)cc1,0.7179540953313188,0.2653061224489796,0.4,218.325,2.2118,3,0,15.6,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,O=C1C[C@H](c2ccccc2)N2CCCC2=N1,0.7172139423821255,0.26,0.4,214.26799999999994,2.1523000000000003,2,0,32.67,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc(C2=NN3CCSC[C@H]3N2)cc1,0.7718645425474395,0.26,0.4,219.31300000000002,1.3263,4,1,27.63,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,C1=C(CN2CCC3(CC2)C[C@@H](c2ccccc2)CO3)COCC1,0.7987039218951443,0.19047619047619047,0.4,313.44100000000014,3.371800000000002,3,0,21.700000000000003,3
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc(N2CC3=NN[C@H](CC3)C2)cc1,0.7472702873955438,0.24,0.7,201.273,1.6145999999999998,3,1,27.63,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc(N2CCN3CCSC[C@@H]3C2)cc1,0.7328866704401421,0.2978723404255319,0.7,234.368,1.9240000000000002,3,0,6.48,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc(N2CCN3CCSC[C@H]3C2)cc1,0.7328866704401421,0.2978723404255319,0.7,234.368,1.9240000000000002,3,0,6.48,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@H]2CN=C3SCCN3C2)cc1,0.7177917784666875,0.5897435897435898,0.7,218.32499999999996,2.1886,3,0,15.6,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@@H]2CN3CCN2CC3)cc1,0.6563093572738139,0.325,0.7,188.27399999999997,1.3589,2,0,6.48,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,NC[C@@H]1CN(C2=NCCS2)C[C@H]1c1ccccc1,0.8818551259750383,0.3877551020408163,0.7,261.394,1.7635000000000003,4,1,41.62,2
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@@H]2CNCCS2)cc1,0.7079736357816412,0.27906976744186046,0.7,179.288,2.0641,2,1,12.03,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,O=C1CCN2C(=N1)SC[C@@H]2c1ccccc1,0.742703132635946,0.3333333333333333,0.7,232.30800000000002,2.0628,3,0,32.67,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@H]2NC[C@H]3CSCCN32)cc1,0.7753822039356403,0.2916666666666667,0.7,220.34099999999998,1.7058,3,1,15.27,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,c1ccc([C@@H]2CSC3=NCCN32)cc1,0.6962524977611555,0.3953488372093023,0.7,204.29799999999997,2.1460999999999997,3,0,15.6,1
