Rank 	 Pose Confidence

1 	 0.9493890404701233
2 	 0.9382875561714172
3 	 0.8185674548149109
4 	 0.8001285791397095
5 	 0.8001014590263367
6 	 0.7734346985816956
7 	 0.7094503045082092
8 	 0.6649197936058044
9 	 0.660884439945221
10 	 0.6542515158653259
11 	 0.6099342703819275
12 	 0.4657239615917206
13 	 0.42367175221443176
14 	 0.4068989157676697
15 	 0.39634397625923157
16 	 0.37976568937301636
17 	 0.37680110335350037
18 	 0.32982099056243896
19 	 0.32123538851737976
20 	 0.11617738753557205
