Rank 	 Pose Confidence

1 	 0.9519603848457336
2 	 0.5708728432655334
3 	 0.4902494251728058
4 	 0.4397372305393219
5 	 0.26831069588661194
6 	 0.0893184021115303
7 	 -0.0032058507204055786
8 	 -0.14533181488513947
9 	 -0.19055089354515076
10 	 -0.2837943434715271
11 	 -0.3587711453437805
12 	 -0.6480210423469543
13 	 -0.7404506802558899
14 	 -0.7835968732833862
15 	 -0.9584187865257263
16 	 -0.9710620045661926
17 	 -0.9816219806671143
18 	 -1.4453378915786743
19 	 -1.8898590803146362
20 	 -4.735625743865967
