original_smiles,generated_smiles,qed_score,tanimoto_similarity,min_sim_param,mw,logp,hba,hbd,tpsa,rotatable_bonds
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CN1C(=O)[C@H]2C[C@@]3(O)CN(C4CCC4)C(=O)[C@H]3[C@]2(C)c2ccccc21,0.8461268594896485,0.16279069767441862,0.1,340.423,1.6825999999999997,3,1,60.85000000000001,1
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c(c1)O[C@]1(CCC3(C1)OCCO3)C1(CC1)CN2CC1CC1,0.8785801796030482,0.2,0.1,357.45000000000016,3.447000000000002,5,1,51.160000000000004,2
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C[C@]12CC[C@@]3(O)C[C@H]1N(CC1CCC1)C(=O)[C@H](O3)[C@H](c1ccccc1O)C2,0.8563124153769968,0.24705882352941178,0.1,371.47700000000003,3.1544000000000016,4,2,70.0,3
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C1c2ccccc2[C@](O)(CN(C2CC2)C2CC2)c2c1ccc1c2OCC[C@H]1O,0.8387618628726817,0.19047619047619047,0.1,391.4670000000001,2.9096000000000015,5,2,70.0,4
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@@H]1CCC[C@]2(O)CCC[C@@H]12)C12CCC(C1)O2,0.7953852410982194,0.11392405063291139,0.1,265.35299999999995,1.5077999999999996,3,2,58.56,2
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(C1CC2(CC2)C1)N1C[C@@H]2CCC[C@]2(NC(=O)[C@@]23CCC[C@@H]2C3)C1,0.8572736303323796,0.09195402298850575,0.1,342.48300000000023,2.8641000000000014,2,1,49.410000000000004,3
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C[C@@]12Oc3ccccc3C(=O)[C@@]1(O)C21CCC2(CC2)CC1,0.7959886219205891,0.15789473684210525,0.1,284.355,3.1057000000000015,3,1,46.53,0
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C[C@]12CCN(CCC34C[C@H](CO3)O4)CC[C@H]1Oc1ccccc1C2=O,0.8443441527874826,0.16483516483516483,0.1,343.42300000000006,2.637900000000001,5,0,48.0,3
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C1C[C@]2(CCCN(C3CC3)C2)Oc2cccc(O)c21,0.85306024448841,0.22784810126582278,0.1,273.332,2.3544000000000005,4,1,49.77,1
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C[C@@]12Oc3c(O)cc4c(c3[C@@]1(O)CCCN2C1CC1)CCC4,0.836343658692812,0.2222222222222222,0.1,301.3860000000001,2.4353000000000007,4,2,52.93,1
