Rank 	 Pose Confidence

1 	 0.8687984347343445
2 	 0.8247123956680298
3 	 0.5832048058509827
4 	 0.5521274209022522
5 	 0.3763861358165741
6 	 0.34404227137565613
7 	 0.19546595215797424
8 	 0.1699308156967163
9 	 0.16424551606178284
10 	 0.11312124878168106
11 	 0.10235566645860672
12 	 -0.01836366206407547
13 	 -0.2685610055923462
14 	 -0.2686329782009125
15 	 -0.7268223762512207
16 	 -0.7363019585609436
17 	 -0.7655491828918457
18 	 -1.485329508781433
19 	 -1.6941509246826172
20 	 -2.3507590293884277
